target_id,target_month,employee_id,product_id,target_qty,target_value,currency,approved_by,approval_status,created_at,updated_at,source_system,batch_id,remarks
T400794,2025-10-01,E100618,P200231,426,"5,62,616.71",INR,E100321,Approved,2025-06-05 19:58:11,2025-09-15 10:05:22,SFA App,BATCH_20260313_001,Revised
T400795,2026-01-01,E100512,,632,"12,90,789.46",INR,E100231,Approved,2025-06-01 23:03:07,2025-01-28 15:34:27,SFA App,BATCH_20260313_002,
T400796,05/01/2025,E100379,P200220,1578,"70,87,832.82",INR,E100104,Approved,2025-11-14 21:42:23,2025-06-08 19:46:56,SAP,BATCH_20260313_003,Manual upload
T400797,2026-02-01,E100113,P200524,688,"12,16,921.65",INR,E100539,Approved,2025-05-09 14:57:25,2025-06-06 13:51:53,SAP,BATCH_20260313_001,Manual upload
T400798,2025-03-01,E100210,P200678,629,"4,12,510.08",INR,E100102,Pending,2025-09-18 04:05:29,2025-04-25 13:24:47,Legacy ERP,BATCH_20260313_002,Manual upload
T400799,2025-10-01,E100472,P200238,164,"2,87,024.68",INR,E100164,Approved,2025-07-12 05:59:50,2025-12-08 06:26:23,SFA App,BATCH_20260313_002,
T400800,2025-12-01,E100268,P200471,935,"17,74,338.41",INR,E100648,Approved,2025-03-11 00:57:10,2025-03-22 12:07:45,CRM,BATCH_20260313_001,Carry forward
T400801,01 Feb 2026,E100600,P200262,744,"24,50,252.22",INR,E100470,Approved,2025-08-03 22:58:11,2025-08-05 03:19:51,SAP,BATCH_20260313_001,Carry forward
T400802,2025-09-01,E100665,P200490,1702,"6,70,285.13",INR,E100018,Approved,2024-11-07 07:40:15,2026-01-19 03:22:25,SFA App,BATCH_20260313_002,
T400803,2026-02-01,E100351,P200198,558,"16,41,292.85",INR,E100090,Approved,2025-02-11 17:43:24,2025-01-30 12:36:25,CRM,BATCH_20260313_002,Carry forward
T400804,2025/02/01,E100429,P200586,180,"48,540.35",INR,E100370,Approved,2025-02-18 17:44:41,2026-01-27 00:59:16,SAP,BATCH_20260313_002,Carry forward
T400805,2025-02-01,E100102,P200399,861,"16,13,077.36",INR,E100004,Approved,2025-04-17 09:33:22,2025-04-10 18:59:26,SAP,BATCH_20260313_003,
T400806,2026-01-01,E100300,P200528,90,"2,12,062.38",INR,E100271,Rejected,2025-10-15 18:33:45,2025-12-31 15:23:33,Legacy ERP,BATCH_20260313_003,
T400807,2026-01-01,E100175,P200308,1258,"14,56,401.78",INR,E100617,Approved,2025-06-23 18:44:14,2025-06-23 21:18:48,Legacy ERP,BATCH_20260313_003,Carry forward
T400808,2026-03-01,E100347,P200555,1583,"62,75,594.29",INR,E100210,Approved,2025-01-03 18:47:38,2025-06-15 04:25:04,Legacy ERP,BATCH_20260313_003,Carry forward
T400809,2025-11-01,E100700,P200456,1110,"9,24,978.89",INR,E100236,Approved,2024-11-25 11:07:08,2025-09-22 02:26:12,SFA App,BATCH_20260313_003,Manual upload
T400810,2025-08-01,E100237,P200092,546,"5,18,586.65",INR,E100363,Approved,2025-09-19 07:25:36,2026-01-27 20:21:28,SAP,BATCH_20260313_003,
T400811,2025-11-01,E100119,P200338,119,"4,52,121.96",INR,E100441,Approved,2025-01-30 06:46:20,2025-07-27 05:07:54,CRM,BATCH_20260313_002,Revised
T400812,08/01/2025,E100248,P200379,231,"8,09,170.90",INR,E100072,Approved,2025-08-01 13:00:24,2025-09-16 05:33:39,SFA App,BATCH_20260313_001,Manual upload
T400813,2025-05-01,E100035,P200146,807,"14,96,258.74",INR,E100124,Approved,2024-11-26 15:25:40,2025-10-27 22:03:30,SAP,BATCH_20260313_001,Manual upload
T400814,2025-10-01,E100042,P200563,943,"20,13,041.30",INR,E100604,Approved,2025-03-23 11:41:59,2025-09-10 02:26:44,SAP,BATCH_20260313_002,Manual upload
T400815,2025-07-01,E100214,P200252,,"1,65,657.97",INR,E100082,Pending,2025-10-17 05:13:04,2025-04-03 06:01:14,SFA App,BATCH_20260313_002,Revised
T400816,2025-05-01,E100440,P200516,953,"10,39,890.66",INR,E100045,Approved,2024-11-15 06:46:47,2025-05-20 04:02:25,CRM,BATCH_20260313_003,Carry forward
T400817,2025-12-01,E100281,P200540,68,"87,959.60",INR,E100104,Approved,2025-10-04 13:33:46,2025-10-13 23:14:37,CRM,BATCH_20260313_001,
T400818,2025-11-01,E100322,P200253,823,"18,68,526.95",INR,E100702,Rejected,2025-05-17 12:59:59,2025-09-05 13:59:47,SFA App,BATCH_20260313_003,Revised
T400819,2025-01-01,E100635,P200213,,"3,45,058.78",INR,E100467,Approved,2025-03-29 13:54:17,2025-04-29 16:42:21,SAP,BATCH_20260313_003,Revised
T400820,2025-08-01,E100383,P200496,112,"1,48,797.62",INR,E100262,Approved,2025-03-06 11:40:32,2025-10-04 15:40:16,CRM,BATCH_20260313_001,
T400821,2025-04-01,E100599,P200273,1163,"3,23,320.43",INR,E100609,Approved,2025-03-16 23:32:37,2025-09-19 07:00:56,SAP,BATCH_20260313_003,Manual upload
T400822,2025-01-01,E100052,P200549,1630,"52,85,243.53",INR,E100591,Approved,2025-10-27 23:37:35,2025-07-04 12:28:48,SFA App,BATCH_20260313_001,
T400823,2025-03-01,E100726,P200259,1031,"2,63,958.69",INR,E100346,Approved,2025-12-29 16:56:40,2025-10-27 09:40:12,CRM,BATCH_20260313_003,
T400824,2025-04-01,E100485,P200376,891,"9,82,221.18",INR,E100710,Approved,2025-07-16 01:16:49,2026-02-22 14:41:42,SAP,BATCH_20260313_002,Carry forward
T400825,2026-01-01,E100259,P200357,318,"8,48,738.78",INR,E100112,Approved,2024-11-04 17:28:16,2025-06-17 18:11:06,CRM,BATCH_20260313_001,
T400826,2026-03-01,E100357,P200534,1034,"18,59,855.34",INR,E100392,Approved,2026-02-21 08:54:05,2025-07-16 10:46:31,SAP,BATCH_20260313_002,
T400827,2026-03-01,E100682,P200511,1179,"36,15,164.91",INR,E100738,Approved,2025-04-17 12:26:12,2025-03-08 13:57:11,Legacy ERP,BATCH_20260313_002,Revised
T400828,2026-01-01,E100033,P200185,746,"30,51,776.10",INR,E100409,Approved,2026-01-08 07:21:30,2025-10-10 12:26:25,SFA App,BATCH_20260313_001,Manual upload
T400829,01 Mar 2026,E100029,P200225,347,"13,55,062.51",INR,E100579,Approved,2025-05-03 08:30:39,2025-10-23 16:54:56,Legacy ERP,BATCH_20260313_002,
T400830,2025-02-01,E100561,P200357,1274,"34,48,680.10",INR,E100432,Pending,2025-12-10 17:37:40,2025-01-30 16:09:58,CRM,BATCH_20260313_002,
T400831,01-10-2025,E100029,P200383,907,"1,17,702.65",INR,E100286,Approved,2025-03-06 04:59:31,2026-02-07 05:08:17,CRM,BATCH_20260313_003,Manual upload
T400832,01-12-2025,E100326,P200554,1510,"49,14,250.36",INR,E100634,Pending,2026-01-08 14:04:32,2025-07-08 02:07:17,SFA App,BATCH_20260313_002,Manual upload
T400833,2025-04-01,E999999,P200394,288,"8,98,687.33",INR,E100414,Approved,2025-11-12 14:32:48,2025-07-21 03:05:33,SAP,BATCH_20260313_003,Revised
T400834,2025-11-01,E100575,P200237,1514,"19,98,172.95",INR,E100135,Approved,2025-11-01 01:42:32,2025-04-26 10:42:35,SFA App,BATCH_20260313_002,Revised
T400835,2025-05-01,E100386,P200662,174,"6,68,605.73",INR,E100565,Approved,2026-01-08 00:19:39,2026-01-25 11:40:16,CRM,BATCH_20260313_003,Manual upload
T400836,2025-11-01,E100400,P200479,744,"14,85,008.07",INR,E100577,Approved,2025-04-09 10:41:13,2026-01-22 18:52:08,Legacy ERP,BATCH_20260313_001,Revised
T400837,2025-04-01,E100210,P200501,435,"15,78,676.74",INR,E100536,Approved,2025-09-22 09:19:18,2025-10-15 18:03:49,CRM,BATCH_20260313_001,Carry forward
T400838,01-04-2025,E100145,P200479,780,"21,66,073.55",INR,E100689,Approved,2025-12-24 08:45:17,2025-12-31 16:52:48,CRM,BATCH_20260313_003,Manual upload
T400839,2025/01/01,E100083,P200172,1667,,INR,E100592,Approved,2025-01-20 09:27:48,2025-07-10 04:57:04,CRM,BATCH_20260313_001,Carry forward
T400840,2025-05-01,E100418,P200158,644,"6,74,607.30",INR,E100161,Approved,2026-02-13 01:27:26,2025-06-29 08:23:58,SFA App,BATCH_20260313_003,Manual upload
T400841,2026-03-01,E100511,P200056,438,"8,87,602.82",INR,E100386,Rejected,2026-01-25 11:30:49,2025-06-30 07:58:32,CRM,BATCH_20260313_002,Manual upload
T400842,2025-12-01,E100572,P200262,471,"9,93,095.29",INR,E100697,Approved,2025-08-12 11:54:59,2025-12-23 20:25:39,SAP,BATCH_20260313_003,
T400843,2026-02-01,E100740,P200484,1730,"43,17,162.23",INR,E100521,Approved,2025-05-04 17:37:50,2025-03-03 16:40:57,SFA App,BATCH_20260313_001,Revised
T400844,2025-08-01,E100621,P200211,1111,"14,01,599.96",INR,E100492,Approved,2026-01-14 12:53:56,2025-04-01 03:00:03,SAP,BATCH_20260313_002,Manual upload
T400845,01 Jan 2026,E100728,P200072,1219,"41,65,377.12",INR,E100350,Approved,2024-11-20 01:12:57,2025-08-16 00:56:34,SFA App,BATCH_20260313_001,Carry forward
T400846,2025-10-01,E100436,P200211,218,"69,544.15",INR,E100225,Approved,2025-07-18 06:28:41,2025-08-05 04:57:15,SAP,BATCH_20260313_003,Carry forward
T400847,02/01/2025,E100487,P200005,348,"6,33,522.94",INR,E100723,Pending,2025-01-20 19:08:25,2025-07-18 18:10:57,CRM,BATCH_20260313_002,Revised
T400848,01 Apr 2025,E100055,P200097,642,"4,52,794.42",INR,E100237,Approved,2025-10-27 18:32:25,2025-03-09 16:07:05,SAP,BATCH_20260313_001,
T400849,2025/12/01,E100607,P200401,1116,"27,68,968.66",INR,E100520,Approved,2025-06-08 07:31:58,2026-01-11 09:28:33,CRM,BATCH_20260313_002,Carry forward
T400850,2026-03-01,E100706,P200635,305,"8,43,826.14",INR,E100585,Approved,2025-07-10 04:12:48,2025-03-08 17:33:10,CRM,BATCH_20260313_003,Revised
T400851,2025-06-01,E100725,P200469,677,"3,31,476.09",INR,E100329,Approved,2025-03-25 00:51:59,2025-06-21 22:19:31,Legacy ERP,BATCH_20260313_002,Revised
T400852,2025-02-01,E100190,P200303,462,"8,96,691.22",INR,E100163,Approved,2025-04-03 18:39:07,2025-05-23 21:06:00,SFA App,BATCH_20260313_001,Manual upload
T400853,2025-09-01,E100568,P200471,1207,"23,41,004.61",INR,E100011,Approved,2026-01-01 10:48:19,2025-06-25 15:38:18,CRM,BATCH_20260313_002,Carry forward
T400854,2025-04-01,E100238,P200478,981,"9,78,805.45",INR,E100356,Approved,2025-01-15 08:19:17,2025-10-19 15:46:07,CRM,BATCH_20260313_001,Manual upload
T400855,2026-03-01,E100610,P200323,199,"2,71,089.41",INR,E100168,Pending,2024-11-24 01:37:06,2026-02-02 04:22:45,Legacy ERP,BATCH_20260313_001,Carry forward
T400856,2025-10-01,E100054,P200138,1042,"42,80,073.81",INR,E100728,Approved,2024-11-12 13:42:16,2025-01-18 02:13:55,SFA App,BATCH_20260313_002,Manual upload
T400857,2026-01-01,E100515,P200571,316,"6,23,720.98",INR,E100272,Approved,2024-11-04 10:46:58,2025-10-20 20:38:41,CRM,BATCH_20260313_001,
T400858,2025-05-01,E100304,P200275,,,INR,E100106,Rejected,2025-04-17 03:21:37,2025-05-20 19:00:26,SAP,BATCH_20260313_001,Carry forward
T400859,01/01/2026,E100432,P200649,380,"8,05,201.72",INR,E100041,Approved,2025-11-30 19:06:31,2026-02-17 03:59:39,Legacy ERP,BATCH_20260313_001,Manual upload
T400860,2026-03-01,E100154,P200570,246,"5,21,179.99",INR,E100575,Approved,2025-07-01 18:28:23,2025-12-03 06:04:50,SAP,BATCH_20260313_002,Carry forward
T400861,2025-07-01,E100333,P200066,662,"6,80,770.60",INR,E100536,Approved,2025-05-17 14:00:02,2025-10-31 14:16:54,SAP,BATCH_20260313_003,Manual upload
T400862,2026-01-01,E100568,P200141,1180,"36,79,063.59",INR,E100505,Pending,2025-08-28 21:34:34,2025-08-24 05:40:49,CRM,BATCH_20260313_001,Manual upload
T400863,2026-02-01,E100352,P200356,1019,"38,14,495.05",INR,E100571,Approved,2025-11-16 06:53:00,2025-01-19 23:54:39,CRM,BATCH_20260313_001,Revised
T400864,2025-05-01,E100023,P200418,872,"7,55,460.14",INR,E100517,Approved,2025-12-05 02:37:40,2025-06-06 22:05:46,SAP,BATCH_20260313_001,Revised
T400865,2025-04-01,E100616,P200413,1528,"51,93,876.07",INR,E100615,Pending,2025-11-13 04:53:56,2026-01-28 17:03:14,SAP,BATCH_20260313_002,
T400866,2025-03-01,E100648,P200166,1572,"31,19,272.08",INR,E100456,Approved,2025-08-25 20:41:11,2025-06-26 14:33:12,SFA App,BATCH_20260313_001,Manual upload
T400867,2025-03-01,E100547,P200110,505,"79,128.03",INR,E100438,Approved,2024-12-06 20:05:34,2025-11-24 03:56:11,CRM,BATCH_20260313_001,Manual upload
T400868,2025-09-01,E100220,P200538,1739,"73,10,102.81",INR,E100147,Approved,2025-01-09 08:40:12,2026-01-18 21:50:52,SFA App,BATCH_20260313_002,Revised
T400869,2025-02-01,E100099,P200062,114,"2,32,304.87",INR,E100050,Approved,2025-10-27 01:02:37,2025-10-23 02:04:38,SFA App,BATCH_20260313_001,Carry forward
T400870,01 Sep 2025,E100520,P200029,1695,"29,18,673.26",INR,E100333,Approved,2025-10-25 09:06:10,2026-02-28 05:46:54,Legacy ERP,BATCH_20260313_001,
T400871,2026-03-01,E100118,P200171,1081,"22,63,435.83",INR,E100189,Approved,2025-12-16 01:12:36,2025-01-29 18:31:15,SAP,BATCH_20260313_002,
T400872,2025-04-01,E100294,P200620,1059,,INR,E100381,Approved,2025-01-02 08:24:45,2025-10-03 16:50:07,SFA App,BATCH_20260313_002,Manual upload
T400873,2025-10-01,E100067,P200044,765,"19,39,652.46",INR,E100350,Pending,2024-12-04 05:29:21,2025-04-27 13:47:11,Legacy ERP,BATCH_20260313_002,
T400874,2026-01-01,E100365,P200188,520,"16,10,931.65",INR,E100348,Approved,2025-12-02 18:54:04,2025-09-05 17:12:22,SFA App,BATCH_20260313_001,Manual upload
T400875,2025-11-01,E100279,P200036,1342,"40,78,411.19",INR,E100104,Approved,2025-04-29 14:30:05,2025-08-30 00:28:53,SFA App,BATCH_20260313_002,Manual upload
T400876,2026-03-01,E100439,P200444,319,"14,16,358.29",INR,E100402,Approved,2024-11-18 09:11:49,2026-01-25 01:15:01,SFA App,BATCH_20260313_001,Carry forward
T400877,2025-07-01,E100242,P200576,1133,"8,11,501.93",INR,E100482,Approved,2024-11-05 23:29:59,2025-11-30 17:24:56,SAP,BATCH_20260313_002,
T400878,2025-06-01,E100065,P200534,552,"6,80,018.00",INR,E100307,Rejected,2024-12-21 08:19:59,2025-06-06 07:48:37,Legacy ERP,BATCH_20260313_002,Manual upload
T400879,2025-07-01,E100621,P200173,866,"7,37,415.63",INR,E100603,Rejected,2025-07-26 03:45:52,2025-04-27 17:56:59,CRM,BATCH_20260313_001,Carry forward
T400880,2025-11-01,E100722,P200631,673,"28,77,678.73",INR,E100637,Approved,2025-06-25 15:43:29,2025-02-15 06:23:34,SFA App,BATCH_20260313_001,Manual upload
T400881,2025-02-01,E100024,P200060,469,"2,53,951.91",INR,E100694,Approved,2025-07-15 14:04:51,2025-10-04 15:42:38,SFA App,BATCH_20260313_003,Revised
T400882,2025-01-01,E100589,P200248,1226,"4,09,741.69",INR,E100330,Approved,2024-11-25 01:38:41,2025-01-03 13:11:40,Legacy ERP,BATCH_20260313_001,Carry forward
T400883,2025-11-01,E100421,P200394,858,"82,825.63",INR,E100584,Approved,2025-12-17 05:52:23,2026-01-15 11:46:10,SFA App,BATCH_20260313_001,Manual upload
T400884,2025-05-01,E100658,P200573,102,"2,07,398.21",INR,E100277,Pending,2025-05-30 21:49:06,2025-09-11 14:08:12,SFA App,BATCH_20260313_003,Manual upload
T400885,2025-10-01,E100237,P200033,1782,"2,59,841.80",INR,E100059,Approved,2025-08-30 05:21:07,2026-03-11 16:27:18,SFA App,BATCH_20260313_001,Carry forward
T400886,2025-12-01,E100544,P200382,1640,"24,32,725.94",INR,E100281,Approved,2025-03-19 15:07:54,2025-06-26 12:22:03,CRM,BATCH_20260313_002,
T400887,2025-01-01,E100334,P200032,1041,"12,64,190.20",INR,E100554,Approved,2024-11-29 02:09:02,2025-03-15 22:50:57,SAP,BATCH_20260313_002,Revised
T400888,2025-01-01,E100417,P200178,1040,"31,14,084.26",INR,E100376,Approved,2025-07-11 10:43:29,2025-02-23 23:48:32,SFA App,BATCH_20260313_003,Manual upload
T400889,2025-01-01,E100146,P200377,1702,"3,40,200.98",INR,E100531,Approved,2025-11-03 20:45:37,2025-05-14 18:44:09,CRM,BATCH_20260313_001,Carry forward
T400890,2025-01-01,E100112,P200113,1346,"34,25,873.79",INR,E100236,Approved,2025-06-23 02:58:39,2025-01-31 18:44:12,SFA App,BATCH_20260313_002,
T400891,2025/06/01,E100499,P200420,1088,"47,86,865.70",INR,E100480,Pending,2024-11-12 13:04:41,2025-12-26 14:04:08,Legacy ERP,BATCH_20260313_002,
T400892,2025-09-01,E100465,P200353,593,"15,51,108.64",INR,E100552,Approved,2026-01-03 13:17:03,2026-02-06 17:12:17,Legacy ERP,BATCH_20260313_002,Revised
T400893,2025-03-01,E100284,P200063,1109,"26,47,129.39",INR,E100088,Approved,2025-06-22 14:06:31,2025-06-10 13:24:46,CRM,BATCH_20260313_002,Manual upload
T400894,2026-02-01,E100599,P200002,448,"16,75,689.30",INR,E100209,Approved,2024-11-05 14:46:13,2025-10-11 23:43:25,Legacy ERP,BATCH_20260313_002,Revised
T400895,2025-02-01,E100459,P200004,300,"1,99,284.60",INR,E100628,Approved,2025-01-09 04:16:36,2025-08-16 13:05:39,CRM,BATCH_20260313_002,Manual upload
T400896,2025-11-01,E100489,P200660,,"2,26,731.44",INR,E100441,Approved,2025-05-06 06:05:58,2025-03-05 10:48:31,SAP,BATCH_20260313_003,Revised
T400897,2025-03-01,E100402,P200344,419,"16,37,933.75",INR,E100436,Pending,2026-01-27 13:22:54,2025-08-02 11:34:16,SAP,BATCH_20260313_002,Revised
T400898,2025-02-01,E100656,P200594,1370,"4,86,045.36",INR,E100201,Approved,2025-05-05 13:31:04,2025-03-23 02:44:10,Legacy ERP,BATCH_20260313_003,Manual upload
T400899,2026-03-01,E100446,P200656,666,"2,73,389.27",INR,E100690,Approved,2025-10-14 07:59:04,2025-12-23 19:05:15,SFA App,BATCH_20260313_003,Revised
T400900,01/03/2025,E100610,P200049,1662,"60,04,776.56",INR,E100184,Approved,2025-07-12 02:49:58,2025-11-26 02:13:23,SAP,BATCH_20260313_003,Revised
T400901,2025-07-01,E100196,P200417,1113,"37,85,321.28",INR,E100146,Approved,2025-02-14 13:30:30,2025-05-23 09:31:12,CRM,BATCH_20260313_002,Carry forward
T400902,2026-03-01,E100466,P200118,1222,"50,01,317.14",INR,E100449,Approved,2025-07-02 05:29:43,2025-07-25 01:16:04,CRM,BATCH_20260313_003,
T400903,2025-02-01,E100493,P200512,1045,"5,00,000.83",INR,E100296,Approved,2025-02-03 20:35:12,2025-10-26 12:13:53,CRM,BATCH_20260313_002,Manual upload
T400904,2025-05-01,E100042,P200012,393,"10,47,489.16",INR,E100745,Approved,2025-06-29 03:10:03,2025-01-19 14:14:05,SFA App,BATCH_20260313_003,
T400905,2025-07-01,E100553,P200045,1671,"42,74,616.58",INR,E100489,Approved,2025-05-20 22:30:20,2025-04-12 04:39:36,CRM,BATCH_20260313_003,
T400906,2025/12/01,E100568,P200492,747,"20,64,688.76",INR,E100601,Approved,2025-11-23 22:19:32,2025-04-04 08:26:52,Legacy ERP,BATCH_20260313_003,
T400907,2025-09-01,E100070,P200542,58,"2,20,247.64",INR,E100019,Approved,2025-11-20 13:38:13,2025-10-04 08:31:15,SAP,BATCH_20260313_001,Manual upload
T400908,2026-02-01,E100254,P200511,59,"2,47,320.92",INR,E100578,Approved,2025-05-21 02:25:15,2025-06-07 01:21:18,SFA App,BATCH_20260313_002,Carry forward
T400909,2026-01-01,E100634,P200021,279,"6,09,364.06",INR,E100009,Approved,2025-05-07 11:01:18,2025-10-31 21:15:20,SFA App,BATCH_20260313_003,
T400910,01 Mar 2025,E100298,P200096,1016,"43,11,569.95",INR,E100537,Approved,2026-02-18 04:42:34,2025-05-03 18:10:38,SAP,BATCH_20260313_001,Revised
T400911,2025-02-01,E100518,P200496,1552,"63,04,635.27",INR,E100673,Approved,2024-11-29 15:16:14,2026-01-21 04:24:10,Legacy ERP,BATCH_20260313_001,Revised
T400912,2025-08-01,E100232,P200677,837,"2,20,396.18",INR,E100489,Rejected,2025-08-31 08:17:57,2025-03-16 09:52:30,CRM,BATCH_20260313_001,Revised
T400913,2026-03-01,E100436,P200294,1030,"7,61,809.05",INR,E100244,Approved,2025-05-13 01:49:56,2025-12-18 21:13:11,CRM,BATCH_20260313_001,Manual upload
T400914,2025-02-01,E100341,P200385,1071,"31,64,721.26",INR,E100315,Approved,2025-10-10 02:52:29,2025-04-23 00:39:52,SAP,BATCH_20260313_003,
T400915,2025-12-01,E100740,P200589,343,"4,65,551.29",INR,E100176,Approved,2025-02-24 11:51:38,2025-09-10 11:10:08,CRM,BATCH_20260313_001,
T400916,2025-10-01,E100639,P200226,1053,,INR,E100625,Approved,2025-02-27 13:28:28,2025-10-01 11:53:05,Legacy ERP,BATCH_20260313_002,Carry forward
T400917,2025-05-01,E100279,P200609,631,"8,12,909.94",INR,E100666,Approved,2025-02-22 15:09:27,2025-10-15 06:10:50,CRM,BATCH_20260313_001,Carry forward
T400918,2025-04-01,E100549,P200219,1043,"31,87,933.17",INR,E100227,Approved,2025-04-24 02:14:38,2025-04-11 02:06:55,SFA App,BATCH_20260313_002,Revised
T400919,2026-02-01,E100118,P200149,910,"10,87,483.93",INR,E100459,Pending,2026-01-04 14:02:22,2025-09-02 03:52:55,SFA App,BATCH_20260313_001,Carry forward
T400920,2025-02-01,E100642,P200662,1385,"34,15,946.37",INR,E100377,Approved,2025-12-01 20:41:51,2025-07-10 10:01:07,CRM,BATCH_20260313_002,Carry forward
T400921,2025-12-01,E100117,P200057,1545,"17,81,456.88",INR,E100200,Pending,2025-01-11 00:59:42,2025-11-22 20:08:08,SAP,BATCH_20260313_001,Manual upload
T400922,2025-03-01,E100236,P999999,1790,"11,40,809.31",INR,E100409,Approved,2025-09-19 17:44:47,2025-11-26 13:26:14,SAP,BATCH_20260313_002,
T400923,2025-07-01,E100644,P200638,1702,"22,71,294.91",INR,E100614,Approved,2025-07-19 14:20:27,2025-10-15 03:36:10,Legacy ERP,BATCH_20260313_003,
T400924,2025-03-01,E100090,P200019,1316,"55,48,821.91",INR,E100197,Approved,2025-12-23 18:15:09,2025-08-15 11:12:08,SFA App,BATCH_20260313_003,Carry forward
T400925,2025-04-01,E100516,P200406,1457,"43,69,536.61",INR,E100014,Pending,2026-01-03 10:49:12,2025-04-14 05:15:38,SFA App,BATCH_20260313_003,
T400926,2025-09-01,E100102,P200678,822,"14,46,983.48",INR,E100350,Approved,2025-11-19 12:18:53,2025-12-26 21:52:16,SFA App,BATCH_20260313_002,Revised
T400927,2025-07-01,E100199,P200637,1641,"28,50,239.58",INR,E100602,Approved,2025-07-28 00:00:18,2025-08-22 00:12:11,CRM,BATCH_20260313_002,
T400928,2025-09-01,E100014,P200541,1631,"63,34,873.05",INR,E100580,Approved,2025-10-22 08:39:29,2025-05-06 03:56:56,SAP,BATCH_20260313_002,Revised
T400929,2025-09-01,E100579,P200531,1371,"41,07,587.94",INR,E100009,Approved,2026-01-24 23:17:10,2025-09-15 04:15:47,SFA App,BATCH_20260313_001,Manual upload
T400930,2025-01-01,E100035,P200088,1409,"61,50,139.34",INR,E100576,Approved,2026-03-01 06:45:34,2025-03-29 02:08:54,SAP,BATCH_20260313_001,
T400931,2025-01-01,E100373,P200102,899,"39,36,583.25",INR,E100312,Approved,2025-10-13 00:18:43,2025-11-24 04:44:02,SFA App,BATCH_20260313_003,Manual upload
T400932,2026-02-01,E100694,P200416,923,"28,10,061.69",INR,E100320,Approved,2024-12-10 19:46:54,2026-02-09 22:40:17,CRM,BATCH_20260313_001,Revised
T400933,2025-12-01,E100395,P200335,1705,"19,32,908.31",INR,E100715,Approved,2025-10-14 11:00:30,2025-07-13 04:12:14,CRM,BATCH_20260313_002,Carry forward
T400934,2025-11-01,E100041,P200596,609,"24,91,042.46",INR,E100087,Approved,2026-02-16 21:18:47,2025-10-25 06:26:00,SAP,BATCH_20260313_002,
T400935,2025-08-01,E100450,P200525,1576,,INR,E100500,Approved,2025-01-23 04:53:56,2025-12-03 10:30:23,Legacy ERP,BATCH_20260313_003,Revised
T400936,01-10-2025,E100415,P200214,293,"5,98,340.19",INR,E100562,Approved,2025-01-13 18:20:52,2025-08-15 17:33:08,CRM,BATCH_20260313_003,Revised
T400937,2025-09-01,E100240,P200345,929,"6,33,912.73",INR,E100236,Pending,2026-02-09 04:09:26,2025-06-04 02:01:07,Legacy ERP,BATCH_20260313_003,Carry forward
T400938,2026-03-01,E100146,P200197,61,"1,02,827.14",INR,E100466,Approved,2025-11-08 12:06:40,2025-11-23 04:22:07,SFA App,BATCH_20260313_002,Revised
T400939,2025-02-01,E100312,P200177,107,"2,64,632.16",INR,E100580,Pending,2025-10-24 18:01:15,2025-12-27 03:27:38,SFA App,BATCH_20260313_002,Manual upload
T400940,2025-01-01,E100446,P200530,1618,"69,39,833.49",INR,E100572,Approved,2025-11-16 17:22:07,2025-11-19 20:06:28,SFA App,BATCH_20260313_003,Manual upload
T400941,2025-05-01,E999999,P200151,1056,"45,49,974.78",INR,E100568,Approved,2025-10-20 18:29:24,2025-08-06 09:50:27,CRM,BATCH_20260313_002,Carry forward
T400942,01/01/2025,E100617,P200654,424,"10,64,921.68",INR,E100287,Rejected,2025-08-06 05:21:45,2025-05-29 10:29:24,CRM,BATCH_20260313_002,Carry forward
T400943,01/09/2025,E100467,P200579,400,"1,04,198.72",INR,E100373,Pending,2026-01-17 05:46:47,2025-12-12 16:04:15,SFA App,BATCH_20260313_001,Carry forward
T400944,2025-05-01,,P200048,909,"30,77,054.70",INR,E100676,Approved,2024-12-02 10:51:54,2026-02-27 15:08:24,SFA App,BATCH_20260313_002,Revised
T400945,03/01/2025,E100046,P200049,1527,"51,62,793.89",INR,E100501,Approved,2026-01-05 00:46:01,2025-11-23 02:08:58,SAP,BATCH_20260313_002,Revised
T400946,2025-09-01,E100187,P200253,1162,"16,79,234.98",INR,E100011,Pending,2025-06-08 05:31:07,2025-10-13 03:03:24,CRM,BATCH_20260313_001,Carry forward
T400947,2025-12-01,E100294,P200283,1162,"3,69,499.74",INR,E100727,Rejected,2025-01-11 20:39:50,2025-12-17 01:42:55,SFA App,BATCH_20260313_002,
T400948,2025-02-01,E100411,P200357,321,"14,38,404.64",INR,E100204,Approved,2025-03-20 05:50:41,2025-02-03 09:07:23,CRM,BATCH_20260313_001,Manual upload
T400949,2025/08/01,E100453,P200542,1683,"5,76,980.26",INR,E100357,Approved,2025-09-23 19:13:51,2025-06-24 20:30:25,CRM,BATCH_20260313_003,Revised
T400950,2025-02-01,E100531,P200671,431,"4,04,347.95",INR,E100201,Rejected,2025-10-01 06:27:02,2025-07-21 04:00:13,SFA App,BATCH_20260313_002,
T400951,01-01-2026,E100134,P200654,129,"3,69,509.95",INR,E100432,Pending,2024-11-23 07:05:27,2026-03-04 19:41:28,SFA App,BATCH_20260313_001,Manual upload
T400952,2025-01-01,E100736,P200621,,"24,25,562.70",INR,E100610,Approved,2025-11-14 02:37:37,2025-05-23 18:12:17,Legacy ERP,BATCH_20260313_003,
