product_id,product_code,product_name,generic_name,division,therapeutic_area,dosage_form,strength,pack_size,mrp,launch_date,manufacturing_site,is_cold_chain,tax_percent,status,created_at,updated_at,source_system,batch_id,ad_hoc_attribute
P200545,PRD5545,GastroEase Forte,Pantoprazole,Gastro,Gastroenterology,Capsule,20 mg,100 ml,402.11,2023-06-30,Pune,N,12,Active,2024-05-29 08:11:02,2025-02-01 09:09:05,SFA App,BATCH_20260313_002,Promo Pack
P200546,PRD5546, InfecCure Forte  ,Metformin,Anti-Infective,Infectious Disease,Inhaler,250 mg,1x10,"5,650.02",2013-01-29,Vizag,Y,12,Active,2023-07-27 07:14:20,2026-03-13 17:20:03,SAP,BATCH_20260313_003,Promo Pack
P200547,PRD5547,PulmoAir DS,Azithromycin,Respiratory,Pulmonology,Injection,10 mg,5 vials,"9,801.99",2025-11-30,Ahmedabad,Y,12,Active,2024-02-23 17:06:00,2025-07-25 01:58:47,SAP,BATCH_20260313_003,Special Tender
P200548,PRD5548,CardioZen DS,Gabapentin,Cardio,Cardiology,Syrup,5 mg,1x30,"8,267.40",2012-11-05,Pune,N,12,Active,2023-02-12 10:54:08,2025-08-31 00:45:11,Legacy ERP,BATCH_20260313_003,Imported
P200549,PRD5549,GastroEase Forte,Budesonide,Gastro,Gastroenterology,Tablet,5 mg,1x10,"8,549.33",2014-11-01,Ahmedabad,N,5,Active,2025-05-26 02:00:38,2026-01-20 04:57:56,CRM,BATCH_20260313_001,Special Tender
P200550,PRD5550,InfecCure DS,Azithromycin,Anti-Infective,Infectious Disease,Capsule,20 mg,1x30,"1,564.75",2020-04-25,Baddi,Y,12,Active,2023-06-28 05:26:27,2025-07-30 11:25:54,SAP,BATCH_20260313_001,Legacy SKU
P200551,PRD5551,PulmoAir OD,Atorvastatin,Respiratory,Pulmonology,Injection,50 mg,1x10,"2,501.61",2017-12-24,Pune,Y,12,Active,2023-10-12 01:43:15,2025-07-27 20:57:30,SAP,BATCH_20260313_001,Special Tender
P200552,PRD5552,DermaSoft Plus,Pantoprazole,Dermatology,Dermatology,Ointment,5 mg,1x10,"4,224.54",28/12/2017,Baddi,Y,5,Active,2025-12-06 02:54:24,2025-08-21 22:38:12,CRM,BATCH_20260313_001,Promo Pack
P200553,PRD5553,PulmoAir DS,Atorvastatin,Respiratory,Pulmonology,Inhaler,100 mg,5 vials,"2,718.27",2025-08-13,Goa,N,5,Discontinued,2025-05-07 10:30:52,2025-01-29 14:37:18,CRM,BATCH_20260313_001,
P200554,PRD5554,PulmoAir Forte,Gabapentin,Respiratory,Pulmonology,Injection,5 mg,1x15,"7,733.31",2013-12-18,Vizag,N,18,Active,2023-02-20 04:46:02,2025-06-05 02:54:49,SAP,BATCH_20260313_002,Promo Pack
P200555,PRD5555,CardioZen Plus,Budesonide,Cardio,Cardiology,Syrup,500 mg,1x30,"3,624.07",2011-02-13,Ahmedabad,Y,5,Active,2025-09-14 22:49:23,2025-12-25 09:12:29,SAP,BATCH_20260313_001,Imported
P200556,PRD5556,NeuroCalm Forte,Azithromycin,Neuro,Neurology,Tablet,5 mg,10 ml,"1,483.61",2015-03-27,Baddi,N,12,Active,2024-01-12 10:45:44,2025-11-15 05:35:57,CRM,BATCH_20260313_001,Imported
P200557,PRD5557,InfecCure,Metformin,Anti-Infective,Infectious Disease,Injection,5 mg,10 ml,"4,402.83",2022/02/03,Baddi,N,18,Active,2024-05-04 00:48:44,2025-02-05 01:43:22,Legacy ERP,BATCH_20260313_003,
P200558,PRD5558,GastroEase MR,Metformin,Gastro,Gastroenterology,Injection,100 mg,5 vials,"9,801.23",2014-03-30,Vizag,N,5,Active,2024-06-11 23:19:02,2025-07-17 11:45:45,Legacy ERP,BATCH_20260313_002,Legacy SKU
P200559,PRD5559,DERMASOft forte,Pantoprazole,Dermatology,Dermatology,Suspension,100 mg,1x15,"5,698.07",2020-06-23,Baddi,N,18,Discontinued,2024-10-18 13:09:41,2026-01-05 05:28:07,CRM,BATCH_20260313_002,
P200560,PRD5560,OncoRelief,Metformin,Oncology,Oncology,Tablet,500 mg,100 ml,"5,070.38",2018-08-04,Vizag,Y,5,Under Review,2024-03-27 13:53:00,2025-10-28 20:04:37,Legacy ERP,BATCH_20260313_003,
P200561,PRD5561,GlucoFree Plus,Pembrolizumab,Diabetes,Endocrinology,Injection,250 mg,10 ml,"6,582.70",2011-02-06,Pune,N,12,Active,2025-10-12 01:05:17,2025-12-10 18:29:08,SFA App,BATCH_20260313_003,Legacy SKU
P200562,PRD5562,GlucoFree Forte,Pantoprazole,Diabetes,Endocrinology,Syrup,5 mg,60 ml,"9,498.40",2019-07-29,Vizag,N,18,Active,2023-08-18 18:52:10,2025-03-18 01:22:55,SAP,BATCH_20260313_001,Promo Pack
P200563,PRD5563,GastroEase,Azithromycin,Gastro,Gastroenterology,Suspension,10 mg,5 vials,"5,247.99",2022-10-05,Hyderabad,N,5,Active,2024-12-31 03:27:29,2026-01-18 08:56:51,SFA App,BATCH_20260313_003,Special Tender
P200564,PRD5564,PulmoAir Plus,Metformin,Respiratory,Pulmonology,Injection,20 mg,60 ml,"2,615.29",2022-05-11,Pune,N,12,Active,2025-02-04 19:59:39,2025-12-08 21:21:41,Legacy ERP,BATCH_20260313_001,Imported
P200565,PRD5565,PulmoAir MR,Metformin,Respiratory,Pulmonology,Capsule,20 mg,10 ml,"7,624.47",2022-12-24,Goa,Y,5,Active,2024-06-04 13:40:36,2025-03-05 04:24:51,SFA App,BATCH_20260313_001,Imported
P200566,PRD5566,GlucoFree MR,Clobetasol,Diabetes,Endocrinology,Capsule,100 mg,10 ml,"2,132.36",2022/11/26,Ahmedabad,Y,5,Active,2025-03-16 16:08:32,2026-02-13 23:46:50,SFA App,BATCH_20260313_002,Legacy SKU
P200567,PRD5567,PulmoAir Forte,Pembrolizumab,Respiratory,Pulmonology,Tablet,20 mg,5 vials,"6,668.64",2013-12-28,Ahmedabad,N,12,Active,2023-08-21 05:35:10,2025-07-26 18:54:42,CRM,BATCH_20260313_002,Promo Pack
P200568,PRD5568,GlucoFree MR,Pembrolizumab,Diabetes,Endocrinology,Ointment,50 mg,1x15,"4,364.07",2013-09-15,Ahmedabad,N,5,Active,2024-07-21 21:46:51,2026-03-09 14:23:53,SAP,BATCH_20260313_002,Promo Pack
P200569,PRD5569,InfecCure OD,Metformin,Anti-Infective,Infectious Disease,Injection,250 mg,100 ml,772.18,10/27/2020,Hyderabad,N,18,Active,2024-12-17 07:32:59,2025-12-23 02:04:44,Legacy ERP,BATCH_20260313_002,Promo Pack
P200570,PRD5570,CardioZen DS,Gabapentin,Cardio,Cardiology,Ointment,500 mg,,"7,763.67",2020-04-21,Vizag,N,12,Active,2025-05-05 05:56:39,2025-05-12 06:12:36,SAP,BATCH_20260313_002,Imported
P200571,PRD5571,GastroEase OD,Clobetasol,Gastro,Gastroenterology,Syrup,500 mg,,"5,659.64",2010-02-09,Goa,N,12,Active,2023-05-04 22:04:01,2025-06-03 04:54:31,SFA App,BATCH_20260313_002,Imported
P200572,PRD5572,PulmoAir MR,Atorvastatin,Respiratory,Pulmonology,Tablet,20 mg,1x30,"7,886.02",2013-05-15,Vizag,N,18,Discontinued,2023-08-21 06:09:48,2026-03-10 20:37:15,Legacy ERP,BATCH_20260313_002,Promo Pack
P200573,PRD5573,PULMOAIR MR,Clobetasol,Respiratory,Pulmonology,Inhaler,100 mg,1x30,"8,429.17",2024-03-23,Pune,N,5,Active,2025-04-23 09:53:59,2025-12-18 05:24:11,Legacy ERP,BATCH_20260313_002,Promo Pack
P200574,PRD5574,NeuroCalm Plus,Budesonide,Neuro,Neurology,Syrup,50 mg,1x15,"7,820.82",2013-12-28,Vizag,Y,5,Active,2024-08-05 00:31:53,2025-02-12 14:15:42,Legacy ERP,BATCH_20260313_001,Promo Pack
P200575,PRD5575,GastroEase MR,Gabapentin,Gastro,Gastroenterology,Injection,50 mg,1x10,"7,111.88",2017-08-21,Hyderabad,Y,5,Active,2025-01-02 03:25:12,2025-06-22 04:04:16,SAP,BATCH_20260313_003,Legacy SKU
P200576,PRD5576,CardioZen Forte,Clobetasol,Cardio,Cardiology,Injection,10 mg,1x15,"5,090.61",2024-03-14,Pune,N,12,Active,2023-06-25 16:46:58,2025-06-21 08:07:12,CRM,BATCH_20260313_003,Legacy SKU
P200577,PRD5577,GastroEase,Clobetasol,Gastro,Gastroenterology,Ointment,50 mg,1x30,705.24,2010-04-12,Vizag,N,18,Active,2023-07-22 21:23:46,2025-08-31 17:10:36,SAP,BATCH_20260313_003,Promo Pack
P200578,,OncoRelief Forte,Metformin,Oncology,Oncology,Suspension,250 mg,5 vials,"1,183.78",2023-04-17,Vizag,N,5,Active,2024-07-07 16:07:18,2025-02-26 09:00:48,SAP,BATCH_20260313_001,Imported
P200579,PRD5579,DermaSoft OD,Metformin,Dermatology,Dermatology,Syrup,250 mg,100 ml,"4,086.50",2022-12-12,Hyderabad,Y,5,Active,2023-03-29 04:03:39,2025-09-17 20:19:44,Legacy ERP,BATCH_20260313_002,Imported
P200580,PRD5580,GastroEase MR,Pembrolizumab,Gastro,Gastroenterology,Injection,50 mg,1x30,"7,882.04",01 Sep 2016,Ahmedabad,N,18,Active,2023-07-28 13:19:17,2025-12-22 20:36:07,Legacy ERP,BATCH_20260313_001,Legacy SKU
P200581,PRD5581,GlucoFree Plus,Atorvastatin,Diabetes,Endocrinology,Ointment,100 mg,100 ml,"1,392.15",19/02/2012,Goa,Y,5,Active,2024-05-28 22:00:46,2025-03-06 04:56:46,Legacy ERP,BATCH_20260313_002,Legacy SKU
P200582,PRD5582,GastroEase Plus,Pembrolizumab,Gastro,Gastroenterology,Tablet,50 mg,5 vials,"3,115.29",2024-02-15,Pune,Y,5,Active,2025-06-22 01:52:28,2025-08-31 12:01:19,CRM,BATCH_20260313_003,Legacy SKU
P200583,PRD5583,InfecCure OD,Azithromycin,Anti-Infective,Infectious Disease,Syrup,250 mg,100 ml,"5,330.69",2025-11-20,Ahmedabad,N,5,Active,2025-07-08 20:21:11,2026-02-11 09:53:44,SAP,BATCH_20260313_001,Legacy SKU
P200584,PRD5584,PULMOAIr forte,Pembrolizumab,Respiratory,Pulmonology,Syrup,250 mg,1x10,"7,931.43",08/22/2011,Hyderabad,N,12,Active,2023-05-13 13:47:51,2025-12-08 17:37:42,CRM,BATCH_20260313_003,Legacy SKU
P200585,PRD5585,InfecCure,Clobetasol,Anti-Infective,Infectious Disease,Inhaler,500 mg,10 ml,"5,492.18",2025/11/30,Hyderabad,Y,12,Active,2023-12-07 14:35:41,2025-08-07 16:01:30,SAP,BATCH_20260313_002,Legacy SKU
P200586,PRD5586, PulmoAir  ,Budesonide,Respiratory,Pulmonology,Tablet,20 mg,10 ml,"7,158.21",2015-03-08,Goa,Y,18,Active,2024-01-27 10:15:19,2025-12-29 14:46:03,Legacy ERP,BATCH_20260313_001,Special Tender
P200587,PRD5587,CardioZen Forte,Gabapentin,Cardio,Cardiology,Ointment,50 mg,10 ml,"5,711.00",2010-02-20,Ahmedabad,Y,12,Active,2025-10-30 13:45:26,2025-03-06 02:15:34,SAP,BATCH_20260313_002,Imported
P200588,PRD5588,DermaSoft Forte,Clobetasol,Dermatology,Dermatology,Syrup,5 mg,60 ml,"1,642.07",2022-05-23,Pune,N,5,Active,2024-01-22 22:02:47,2025-06-17 19:04:22,Legacy ERP,BATCH_20260313_001,Imported
P200589,PRD5589,GastroEase,Metformin,Gastro,Gastroenterology,Tablet,10 mg,100 ml,"4,926.75",2017-12-13,Vizag,Y,12,Active,2024-12-29 23:38:00,2026-03-13 10:46:01,Legacy ERP,BATCH_20260313_001,Special Tender
P200590,PRD5590,PulmoAir DS,Pantoprazole,Respiratory,Pulmonology,Suspension,50 mg,1x15,"8,313.34",unknown,Ahmedabad,Y,18,Active,2023-12-20 06:40:52,2025-10-07 03:08:33,SAP,BATCH_20260313_002,
P200591,PRD5591,PulmoAir Forte,Clobetasol,Respiratory,Pulmonology,Capsule,20 mg,5 vials,"1,221.65",2025-02-18,Ahmedabad,N,18,Active,2025-10-16 06:04:05,2025-06-06 19:53:13,CRM,BATCH_20260313_001,
P200592,PRD5592,GastroEase Plus,Clobetasol,Gastro,Gastroenterology,Suspension,10 mg,1x15,"8,757.92",2019-09-09,Baddi,Y,5,Active,2025-12-26 03:32:51,2025-01-10 07:45:26,Legacy ERP,BATCH_20260313_003,Promo Pack
P200593,PRD5593,glucofree plus,Gabapentin,Diabetes,Endocrinology,Tablet,250 mg,1x10,277.73,2012-11-22,Hyderabad,N,12,Active,2025-08-21 17:28:41,2026-02-10 20:12:11,SAP,BATCH_20260313_002,Imported
P200594,PRD5594,InfecCure Plus,Atorvastatin,Anti-Infective,Infectious Disease,Syrup,500 mg,5 vials,"3,098.16",2014-09-14,Hyderabad,Y,12,Active,2023-08-02 01:26:23,2025-02-03 01:51:01,Legacy ERP,BATCH_20260313_002,
P200595,PRD5595,GlucoFree Forte,Budesonide,Diabetes,Endocrinology,Syrup,5 mg,100 ml,"9,458.22",2012-06-24,Pune,Y,5,Active,2023-10-28 21:43:08,2025-12-14 07:38:22,SFA App,BATCH_20260313_003,Special Tender
P200596,PRD5596,OncoRelief OD,Metformin,Oncology,Oncology,Inhaler,250 mg,1x10,"7,538.69",2018-06-22,Goa,N,18,Active,2025-07-18 15:27:30,2026-01-12 14:58:23,SAP,BATCH_20260313_001,Imported
P200597,PRD5597,InfecCure Plus,Metformin,Anti-Infective,Infectious Disease,Ointment,50 mg,100 ml,"2,233.54",2012-11-21,Vizag,Y,5,Active,2025-09-02 07:02:17,2025-07-04 03:37:16,Legacy ERP,BATCH_20260313_002,Imported
P200598,PRD5598,GastroEase Plus,Azithromycin,Gastro,Gastroenterology,Suspension,100 mg,5 vials,"2,795.79",2024-06-21,Vizag,Y,12,Under Review,2025-04-04 09:46:43,2025-01-21 07:40:40,SAP,BATCH_20260313_002,Special Tender
P200599,PRD5599,DermaSoft MR,Metformin,Dermatology,Dermatology,Suspension,100 mg,1x30,"6,296.28",2014-04-28,Ahmedabad,Y,5,Active,2024-07-25 09:38:12,2026-01-28 07:37:11,SFA App,BATCH_20260313_001,Imported
P200600,PRD5600,DermaSoft OD,Pantoprazole,Dermatology,Dermatology,Injection,20 mg,,"9,625.67",2015-02-10,Vizag,Y,12,Active,2024-07-25 05:03:43,2025-06-27 11:43:41,Legacy ERP,BATCH_20260313_003,Promo Pack
P200601,PRD5601,PulmoAir Forte,Atorvastatin,Respiratory,Pulmonology,Injection,250 mg,1x30,"9,049.86",2016-05-02,Vizag,N,12,Active,2025-10-27 16:34:51,2025-10-28 05:41:45,CRM,BATCH_20260313_001,
P200602,PRD5602,CardioZen DS,Gabapentin,Cardio,Cardiology,Tablet,50 mg,5 vials,"6,109.89",2025-03-26,Baddi,Y,5,Active,2023-08-05 22:28:23,2025-12-09 15:34:44,SAP,BATCH_20260313_002,
P200603,PRD5603,CardioZen MR,Metformin,Cardio,Cardiology,Ointment,250 mg,1x30,"9,369.91",04/08/2019,Hyderabad,N,12,Active,2025-10-16 01:44:16,2025-10-16 17:26:30,SAP,BATCH_20260313_001,
P200604,PRD5604,GlucoFree OD,Pembrolizumab,Diabetes,Endocrinology,Syrup,100 mg,10 ml,505.90,2010-04-23,Pune,Y,5,Active,2023-10-03 09:53:24,2025-12-04 13:49:33,SFA App,BATCH_20260313_003,Promo Pack
P200605,PRD5605,CardioZen,Budesonide,Cardio,Cardiology,Ointment,500 mg,1x15,"7,916.44",2011-04-13,Goa,Y,12,Active,2023-11-26 09:29:01,2025-05-25 16:07:06,CRM,BATCH_20260313_001,
P200606,PRD5606,GastroEase DS,Gabapentin,Gastro,Gastroenterology,Syrup,500 mg,1x30,"8,041.87",2013-01-18,Hyderabad,N,12,Active,2025-08-30 01:01:15,2025-05-19 07:57:48,SFA App,BATCH_20260313_002,Legacy SKU
P200607,PRD5607,OncoRelief,Clobetasol,Oncology,Oncology,Capsule,20 mg,10 ml,"3,135.56",2020-07-09,Vizag,Y,5,Active,2024-11-20 08:06:40,2025-02-04 03:37:53,SAP,BATCH_20260313_003,Legacy SKU
P200608,PRD5608,CardioZen OD,Pantoprazole,Cardio,Cardiology,Inhaler,50 mg,1x10,562.29,19-04-2012,Hyderabad,Y,18,Active,2023-12-02 20:55:27,2026-02-06 14:41:15,Legacy ERP,BATCH_20260313_001,Imported
P200609,PRD5609,NeuroCalm Forte,Pantoprazole,Neuro,Neurology,Tablet,250 mg,1x15,"3,110.73",2019-07-09,Goa,N,12,Active,2025-04-26 22:05:34,2025-05-21 10:20:13,SFA App,BATCH_20260313_002,Imported
P200610,PRD5610,OncoRelief DS,Atorvastatin,Oncology,Oncology,Ointment,50 mg,60 ml,"8,394.10",2024-05-19,Vizag,N,5,Active,2024-01-28 04:12:22,2025-10-12 11:37:14,Legacy ERP,BATCH_20260313_003,
P200611,PRD5611,PulmoAir,Pembrolizumab,Respiratory,Pulmonology,Ointment,250 mg,100 ml,"3,340.10",2017-06-23,Ahmedabad,N,5,Discontinued,2025-11-07 02:37:43,2025-11-19 14:51:13,Legacy ERP,BATCH_20260313_002,Promo Pack
P200612,PRD5612,OncoRelief Forte,Azithromycin,Oncology,Oncology,Injection,20 mg,1x15,"2,842.11",2025-10-14,Goa,N,12,Active,2024-05-17 01:19:27,2025-05-25 01:03:27,SAP,BATCH_20260313_002,Imported
P200613,PRD5613,OncoRelief MR,Azithromycin,Oncology,Oncology,Syrup,50 mg,1x30,"7,911.81",2019-09-29,Goa,Y,18,Active,2024-08-17 20:51:24,2025-01-11 18:06:08,SAP,BATCH_20260313_001,Promo Pack
P200614,PRD5614,CardioZen Forte,Clobetasol,Cardio,Cardiology,Inhaler,50 mg,1x15,"4,310.80",06/09/2015,Baddi,Y,5,Active,2024-06-01 14:01:28,2025-10-16 04:25:08,Legacy ERP,BATCH_20260313_003,
P200615,PRD5615,InfecCure Plus,Atorvastatin,Anti-Infective,Infectious Disease,Capsule,20 mg,1x15,620.72,2025-05-18,Vizag,N,5,Active,2025-11-07 16:16:17,2025-03-21 14:35:36,Legacy ERP,BATCH_20260313_001,Legacy SKU
P200616,PRD5616,GastroEase OD,Pantoprazole,Gastro,Gastroenterology,Inhaler,5 mg,5 vials,"9,128.90",2023-04-08,Vizag,N,18,Active,2025-07-23 23:32:56,2025-03-01 05:28:46,CRM,BATCH_20260313_003,
P200617,PRD5617,InfecCure Forte,Pembrolizumab,Anti-Infective,Infectious Disease,Injection,250 mg,5 vials,"5,232.67",11-04-2025,Vizag,N,5,Active,2024-03-03 12:55:42,2025-03-08 15:24:06,SFA App,BATCH_20260313_002,Promo Pack
P200618,PRD5618,CardioZen Forte,Pantoprazole,Cardio,Cardiology,Syrup,500 mg,100 ml,"1,018.63",28/11/2010,Hyderabad,Y,5,Under Review,2024-12-18 00:08:45,2026-02-16 04:34:45,CRM,BATCH_20260313_001,Special Tender
P200619,PRD5619,NeuroCalm Forte,Pembrolizumab,Neuro,Neurology,Injection,250 mg,100 ml,"8,868.71",2023-03-08,Pune,Y,5,Active,2024-10-13 22:16:13,2026-01-21 07:52:40,SFA App,BATCH_20260313_001,Legacy SKU
P200620,PRD5620,InfecCure MR,Pembrolizumab,Anti-Infective,Infectious Disease,Tablet,100 mg,1x15,"3,424.91",20-05-2019,Ahmedabad,Y,12,Active,2023-12-05 02:16:12,2025-11-18 20:16:44,SFA App,BATCH_20260313_003,Special Tender
P200621,PRD5621,DermaSoft OD,Clobetasol,Dermatology,Dermatology,Injection,10 mg,5 vials,"9,551.85",2011-07-14,Baddi,Y,5,Active,2024-03-30 00:42:51,2025-10-18 11:03:30,CRM,BATCH_20260313_001,Special Tender
P200622,PRD5622,InfecCure DS,Azithromycin,Anti-Infective,Infectious Disease,Capsule,500 mg,5 vials,"2,742.92",05/13/2012,Goa,N,5,Discontinued,2023-11-24 21:44:29,2025-12-09 11:38:40,SAP,BATCH_20260313_003,Legacy SKU
P200623,PRD5623,GastroEase Plus,Azithromycin,Gastro,Gastroenterology,Capsule,100 mg,100 ml,"5,543.40",2010-01-03,Baddi,Y,5,Active,2024-07-25 11:11:15,2025-11-02 20:44:20,SFA App,BATCH_20260313_001,Legacy SKU
P200624,PRD5624,PulmoAir Forte,Azithromycin,Respiratory,Pulmonology,Syrup,10 mg,1x10,"3,582.43",2023-12-03,Baddi,Y,5,Active,2025-12-12 17:03:50,2025-08-11 00:56:38,Legacy ERP,BATCH_20260313_001,Special Tender
P200625,PRD5625,DermaSoft,Budesonide,Dermatology,Dermatology,Tablet,5 mg,1x15,"5,077.29",2016-04-10,Ahmedabad,N,18,Active,2025-09-19 10:21:43,2025-10-05 10:00:37,Legacy ERP,BATCH_20260313_003,
P200626,PRD5626,NeuroCalm Forte,Azithromycin,Neuro,Neurology,Capsule,20 mg,1x10,"3,877.05",2023-11-16,Vizag,N,5,Active,2025-10-24 13:21:06,2025-10-04 03:18:49,CRM,BATCH_20260313_001,Promo Pack
P200627,PRD5627,PulmoAir Forte,Atorvastatin,Respiratory,Pulmonology,Inhaler,250 mg,60 ml,"2,586.95",2024-11-07,Baddi,N,12,Active,2024-02-01 09:38:55,2025-04-14 18:57:18,SAP,BATCH_20260313_002,Special Tender
P200628,PRD5628,InfecCure OD,Pantoprazole,Anti-Infective,Infectious Disease,Ointment,20 mg,1x10,"8,221.90",13-13-2024,Pune,N,12,Active,2023-06-04 02:03:25,2025-11-27 13:29:41,CRM,BATCH_20260313_002,Promo Pack
P200629,PRD5629,GlucoFree MR,Azithromycin,Diabetes,Endocrinology,Ointment,100 mg,10 ml,"3,153.49",2015-04-19,Baddi,Y,5,Active,2024-03-11 03:27:47,2025-05-17 11:43:42,CRM,BATCH_20260313_002,Legacy SKU
P200630,PRD5630,INFECCURE FORTE,Azithromycin,Anti-Infective,Infectious Disease,Inhaler,100 mg,1x10,"3,858.93",2019/11/17,Ahmedabad,N,12,Active,2024-01-01 13:57:44,2025-10-29 04:48:03,CRM,BATCH_20260313_003,Legacy SKU
P200631,PRD5631,InfecCure OD,Pantoprazole,Anti-Infective,Infectious Disease,Injection,10 mg,1x30,"9,742.22",23-08-2012,Baddi,Y,18,Active,2025-07-26 21:32:55,2025-10-22 11:50:37,SAP,BATCH_20260313_002,Legacy SKU
P200632,PRD5632,OncoRelief DS,Pantoprazole,Oncology,Oncology,Tablet,250 mg,,"5,336.29",2017-08-20,Baddi,N,12,Active,2024-03-11 13:41:38,2025-01-24 22:13:01,CRM,BATCH_20260313_002,
P200633,PRD5633,PulmoAir OD,Pembrolizumab,Respiratory,Pulmonology,Ointment,500 mg,100 ml,"4,297.26",2017-08-03,Pune,N,18,Active,2023-02-26 23:31:51,2025-01-23 13:02:01,SFA App,BATCH_20260313_002,Special Tender
P200634,PRD5634,GlucoFree DS,Atorvastatin,Diabetes,Endocrinology,Tablet,500 mg,1x30,"7,234.57",21 Jul 2015,Ahmedabad,N,12,Active,2025-06-15 02:42:46,2025-11-23 12:15:32,SFA App,BATCH_20260313_002,Legacy SKU
P200635,PRD5635,GlucoFree,Atorvastatin,Diabetes,Endocrinology,Inhaler,20 mg,10 ml,"9,577.77",2020-12-26,Ahmedabad,N,5,Active,2024-08-17 17:46:31,2025-06-07 02:17:10,SFA App,BATCH_20260313_003,Promo Pack
P200636,PRD5636,PulmoAir Forte,Azithromycin,Respiratory,Pulmonology,Capsule,250 mg,1x10,"6,994.80",2012-06-10,Hyderabad,Y,18,Active,2024-02-24 22:14:36,2025-10-27 16:57:53,CRM,BATCH_20260313_001,Promo Pack
P200637,PRD5637,CardioZen,Pembrolizumab,Cardio,Cardiology,Inhaler,5 mg,10 ml,"2,883.24",2012-10-03,Goa,N,12,Active,2025-09-16 02:23:53,2026-02-28 21:17:07,SFA App,BATCH_20260313_003,Special Tender
P200638,PRD5638,GastroEase Forte,Budesonide,Gastro,Gastroenterology,Ointment,5 mg,1x30,"1,013.05",2019-05-15,Vizag,N,12,Active,2025-03-31 15:58:50,2026-02-24 21:28:48,SFA App,BATCH_20260313_002,Special Tender
P200639,PRD5639,GastroEase Forte,Atorvastatin,Gastro,Gastroenterology,Ointment,50 mg,10 ml,127.56,2020-10-12,Pune,Y,18,Active,2024-11-05 10:59:11,2025-02-06 15:23:03,Legacy ERP,BATCH_20260313_003,Imported
P200640,PRD5640,InfecCure MR,Pembrolizumab,Anti-Infective,Infectious Disease,Injection,100 mg,1x15,"7,304.63",2022-07-10,Ahmedabad,Y,18,Active,2025-01-10 22:02:26,2025-11-07 05:38:52,SFA App,BATCH_20260313_003,Legacy SKU
P200641,PRD5641,GASTROEAse forte,Pembrolizumab,Gastro,Gastroenterology,Syrup,500 mg,100 ml,"9,458.71",2010-10-12,Baddi,Y,5,Active,2023-06-29 08:15:03,2025-04-10 02:34:44,CRM,BATCH_20260313_003,Legacy SKU
P200642,PRD5642,PulmoAir Plus,Gabapentin,Respiratory,Pulmonology,Inhaler,500 mg,,"3,512.46",2012-06-07,Pune,N,18,Active,2025-01-30 04:44:18,2025-07-02 04:36:25,SAP,BATCH_20260313_002,
P200643,PRD5643,NeuroCalm MR,Clobetasol,Neuro,Neurology,Injection,10 mg,10 ml,"5,175.78",13-13-2024,Ahmedabad,Y,18,Active,2023-07-02 21:15:21,2025-06-28 12:27:58,SFA App,BATCH_20260313_001,Legacy SKU
P200644,PRD5644,DermaSoft MR,Metformin,Dermatology,Dermatology,Injection,250 mg,100 ml,"9,099.17",2019-10-23,Vizag,N,5,Active,2023-08-16 23:27:08,2025-05-16 13:59:38,Legacy ERP,BATCH_20260313_003,Special Tender
P200645,PRD5645,GastroEase MR,Gabapentin,Gastro,Gastroenterology,Capsule,250 mg,1x15,"8,477.36",2014-05-25,Ahmedabad,N,5,Active,2023-04-10 02:52:56,2025-01-03 04:41:59,SFA App,BATCH_20260313_001,Imported
P200646,PRD5646,CardioZen MR,Pembrolizumab,Cardio,Cardiology,Suspension,250 mg,,"5,339.96",2017-01-06,Hyderabad,Y,5,Active,2025-01-18 20:04:36,2025-01-22 20:17:57,Legacy ERP,BATCH_20260313_003,Special Tender
P200647,PRD5647,OncoRelief,Pembrolizumab,Oncology,Oncology,Capsule,500 mg,,"3,875.68",2016-01-27,Hyderabad,Y,18,Active,2024-12-23 01:33:09,2025-05-28 06:46:08,SFA App,BATCH_20260313_001,Promo Pack
P200648,PRD5648,PULMOAIR PLUS,Azithromycin,Respiratory,Pulmonology,Syrup,250 mg,60 ml,"8,429.52",2016-03-15,Pune,Y,18,Active,2023-11-23 01:09:56,2025-05-25 16:19:12,Legacy ERP,BATCH_20260313_001,Special Tender
P200649,PRD5649,NeuroCalm,Budesonide,Neuro,Neurology,Capsule,20 mg,1x10,"8,427.97",2023-06-19,Goa,N,5,Active,2024-07-06 00:19:59,2026-02-08 06:05:01,SAP,BATCH_20260313_002,Special Tender
P200650,PRD5650,GlucoFree DS,Budesonide,Diabetes,Endocrinology,Capsule,250 mg,60 ml,"4,839.28",2015-04-15,Hyderabad,N,12,Active,2024-06-10 14:25:04,2025-08-13 04:28:22,SFA App,BATCH_20260313_001,Promo Pack
P200651,PRD5651,DermaSoft Plus,Metformin,Dermatology,Dermatology,Capsule,20 mg,60 ml,"4,028.64",18 Jun 2016,Hyderabad,Y,18,Active,2023-09-19 19:17:11,2025-08-25 22:03:53,CRM,BATCH_20260313_001,Promo Pack
P200652,PRD5652,CardioZen DS,Budesonide,Cardio,Cardiology,Inhaler,250 mg,1x10,540.54,2015/09/18,Vizag,N,18,Active,2024-08-12 14:30:12,2025-04-21 22:56:53,SAP,BATCH_20260313_001,Imported
